FrameNumber,32.1
FirstFrame,1
PointFrequency,100
AnalogFrequency,100

Time,LFHD,,,RFHD,,,LBHD,,,RBHD,,,LMAS,,,RMAS,,,GLAB,,,C7,,,T2,,,T10,,,CLAV,,,STRN,,,RBAK,,,LSHO,,,LUPA,,,LELB,,,LFRM,,,LWRA,,,LWRB,,,LFIN,,,RSHO,,,RUPA,,,RELB,,,RFRM,,,RWRA,,,RWRB,,,RFIN,,,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LTHAP,,,LTHAD,,,LKNE,,,LKNM,,,LTIB,,,LTIAP,,,LTIAD,,,LANK,,,LMED,,,LHEE,,,LTOE,,,LFMH,,,LSMH,,,LVMH,,,LFootOff,,,RTHI,,,RTHAP,,,RTHAD,,,RKNE,,,RKNM,,,RTIB,,,RTIAP,,,RTIAD,,,RANK,,,RMED,,,RHEE,,,RTOE,,,RFMH,,,RSMH,,,RVMH,,,RFootOff,,,TrunkIMUO,,,TrunkIMUP,,,TrunkIMUL,,,PelvisIMUO,,,PelvisIMUP,,,PelvisIMUL,,,LFemurIMUO,,,LFemurIMUP,,,LFemurIMUL,,,LTibiaIMUO,,,LTibiaIMUP,,,LTibiaIMUL,,,RFemurIMUO,,,RFemurIMUP,,,RFemurIMUL,,,RTibiaIMUO,,,RTibiaIMUP,,,RTibiaIMUL,,,PELVISO,,,PELVISA,,,PELVISL,,,PELVISP,,,LFEMURO,,,LFEMURA,,,LFEMURL,,,LFEMURP,,,LTIBIAO,,,LTIBIAA,,,LTIBIAL,,,LTIBIAP,,,LFOOTO,,,LFOOTA,,,LFOOTL,,,LFOOTP,,,LTOESO,,,LTOESA,,,LTOESL,,,LTOESP,,,RFEMURO,,,RFEMURA,,,RFEMURL,,,RFEMURP,,,RTIBIAO,,,RTIBIAA,,,RTIBIAL,,,RTIBIAP,,,RFOOTO,,,RFOOTA,,,RFOOTL,,,RFOOTP,,,RTOESO,,,RTOESA,,,RTOESL,,,RTOESP,,,THORAXO,,,THORAXA,,,THORAXL,,,THORAXP,,,LUPPERARMO,,,LUPPERARMA,,,LUPPERARML,,,LUPPERARMP,,,LFOREARMO,,,LFOREARMA,,,LFOREARML,,,LFOREARMP,,,LHANDO,,,LHANDA,,,LHANDL,,,LHANDP,,,RUPPERARMO,,,RUPPERARMA,,,RUPPERARML,,,RUPPERARMP,,,RFOREARMO,,,RFOREARMA,,,RFOREARML,,,RFOREARMP,,,RHANDO,,,RHANDA,,,RHANDL,,,RHANDP,,,HEADO,,,HEADA,,,HEADL,,,HEADP,,,LHJC,,,RHJC,,,LKJC,,,RKJC,,,LAJC,,,RAJC,,,LFJC,,,RFJC,,,LSJC,,,RSJC,,,LEJC,,,REJC,,,LHO,,,RHO,,,CentreOfMass,,,LHipAngles,,,LKneeAngles,,,LAnkleAngles,,,LForeFootAngles,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RForeFootAngles,,,LSpineAngles,,,RSpineAngles,,,LShoulderAngles,,,LElbowAngles,,,LWristAngles,,,LNeckAngles,,,RShoulderAngles,,,RElbowAngles,,,RWristAngles,,,RNeckAngles,,,LFootProgressAngles,,,RFootProgressAngles,,,LPelvisAngles,,,RPelvisAngles,,,LThoraxAngles,,,RThoraxAngles,,,LHeadAngles,,,RHeadAngles,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,121.289,-51.273,1636.041,117.438,92.594,1640.115,253.261,-36.973,1597.755,247.206,98.094,1599.365,195.13,-46.943,1544.594,190.123,98.778,1544.154,71.702,24.74,1657.555,265.08,30.361,1466.778,292.82,30.474,1425.326,310.171,32.092,1180.731,137.491,30.272,1386.134,101.608,30.546,1214.023,338.653,143.207,1334.467,201.504,-130.079,1443.705,226.719,-216.026,1421.743,236.616,-394.962,1330.232,136.817,-381.592,1176.064,108.107,-334.222,1115.999,107.143,-445.59,1108.336,89.496,-388.711,1058.685,199.564,201.304,1430.677,245.069,291.119,1397.512,236.623,457.217,1299.527,149.924,442.276,1139.039,106.656,393.886,1072.124,139.355,498.708,1043.294,104.371,441.181,1015.489,127.041,-78.216,945.478,127.883,128.456,937.898,294.608,-31.9,998.47,295.235,89.741,995.646,228.829,-169.598,727.805,120.895,-96.962,783.05,150.235,-97.999,633.28,273.549,-168.897,497.412,281.128,-46.363,471.832,289.315,-200.339,349.065,231.62,-133.743,385.398,235.494,-139.895,290.85,288.199,-188.003,108.144,253.658,-107.968,111.446,344.257,-146.682,70.71,179.6,-151.377,104.275,134.902,-119.942,55.508,127.227,-166.101,68.32,155.517,-222.036,46.689,91.027,-148.253,63.127,222.043,220.249,726.02,122.1,149.209,784.075,143.193,148.51,629.106,262.254,215.596,496.573,281.537,87.354,473.764,283.608,237.374,340.66,230.498,161.431,378.298,236.071,166.789,285.617,294.867,210.953,100.679,261.3,134.005,113.875,347.277,158.687,65.631,188.207,184.709,99.655,138.814,139.772,55.094,135.576,186.869,62.955,166.222,239.275,45.331,98.83,169.684,61.339,91.594,54.437,1329.868,101.942,55.658,1367.371,91.694,3.632,1332.707,342.461,5.313,973.97,325.314,6.605,1010.698,338.277,54.307,971.097,268.38,-193.968,617.03,265.952,-196.361,657.075,220.476,-198.032,610.35,308.819,-220.81,247.97,310.253,-221.045,288.461,261.224,-219.169,249.466,274.519,234.114,599.845,270.226,235.403,639.405,225.637,238.747,593.458,317.946,249.699,238.166,316.858,255.187,276.891,269.054,252.246,235.374,199.589,22.714,886.72,46.435,21.48,835.995,198.923,-138.515,892.655,148.853,28.557,1039.763,276.731,-115.249,486.163,-130.477,-108.423,406.639,259.019,-526.106,541.592,198.905,-57.461,889.639,271.993,-151.321,109.768,-73.215,-304.387,128.959,426.187,-495.114,141.345,276.659,-114.665,486.067,199.446,-147.18,97.985,198.873,-133.503,308.452,205.37,-357.564,111.672,410.274,-141.231,98.173,199.446,-147.18,97.985,159.536,-158.595,144.615,216.59,-207.21,97.962,244.288,-134.389,139.495,270.612,161.612,486.983,-126.484,114.641,409.038,327.47,-238.887,438.666,199.556,103.637,883.917,278.951,175.367,106.867,-68.945,329.364,104.948,125.164,-172.256,90.794,270.692,161.446,486.984,205.071,179.553,93.72,204.434,175.744,300.14,172.311,-24.251,89.859,408.91,146.787,93.744,205.071,179.553,93.72,164.896,180.228,141.808,204.054,116.897,93.75,253.152,178.792,133.901,144.473,30.289,1386.63,-26.597,29.868,1374.492,143.973,201.786,1387.729,156.608,31.421,1215.563,269.134,-380.664,1311.84,430.078,-396.805,1528.534,474.726,-282.051,1166.487,198.785,-129.398,1382.806,123.148,-389.174,1099.58,205.091,-628.913,1052.834,319.027,-295.219,961.094,269.063,-380.668,1311.738,105.919,-388.156,1052.67,12.104,-391.325,1087.057,108.192,-488.054,1049.667,140.377,-390.192,1146.49,270.331,442.498,1285.13,411.898,476.403,1514.243,50.633,547.155,1405.393,197.018,194.343,1367.153,138.469,438.683,1047.56,228.404,689.467,993.614,-81.539,543.487,1167.992,270.376,442.5,1285.209,118.665,434.851,1008.81,45.255,467.359,1043.113,92.839,354.184,1029.986,158.244,442.509,1086.253,48.07,24.315,1665.63,76.06,24.956,1666.023,47.434,52.305,1665.241,48.472,23.935,1637.635,199.34,-57.903,889.633,199.837,103.331,883.807,276.731,-115.249,486.163,270.612,161.612,486.983,271.993,-151.321,109.768,278.951,175.367,106.867,199.446,-147.18,97.985,205.071,179.553,93.72,198.82,-129.522,1382.77,197.074,194.537,1367.09,269.134,-380.664,1311.84,270.331,442.498,1285.13,105.919,-388.156,1052.67,118.665,434.851,1008.81,201.386,20.659,996.53,7.436,-5.891,1.12,-11.617,2.087,-26.543,-0.99,-1.443,22.462,-42.973,-12.419,-8.108,8.161,-10.298,6.548,-9.578,4.908,-31.794,0.919,-1.43,14.719,-40.07,4.434,6.994,-14.281,2.476,-0.396,-14.281,-2.476,0.396,-13.807,73.608,47.963,84.292,0,0,-2.468,-14.468,109.989,-3.262,-1.079,1.215,-14.493,70.289,53.178,83.092,0,0,3.151,-3.434,90.537,-3.262,1.079,-1.215,-89.949,-3.72,-1.616,-89.993,-1.071,-9.132,18.337,2.108,0.236,18.337,-2.108,-0.236,4.058,-0.378,-0.141,4.058,0.378,0.141,-0.822,0.777,-1.314,-0.822,-0.777,1.314
0.01,119.534,-51.227,1635.896,117.467,92.545,1640.175,253.552,-37.052,1597.716,247.746,98.075,1599.731,195.27,-47.018,1544.649,190.443,98.723,1544.228,71.916,24.628,1657.659,265.32,30.288,1466.804,293.069,30.443,1425.507,310.254,32.027,1180.716,137.645,30.18,1386.208,101.68,30.527,1214.132,338.737,143.11,1334.486,201.625,-130.114,1443.775,226.849,-216.129,1421.782,236.789,-395.109,1330.284,137.568,-381.988,1176.063,108.089,-334.291,1116.15,107.103,-445.646,1108.432,89.686,-388.863,1058.677,199.545,201.263,1430.823,245.193,291.096,1397.531,236.797,457.398,1299.87,150.023,442.254,1139.173,106.763,393.89,1072.253,139.477,498.689,1043.408,104.448,441.17,1015.617,126.959,-78.192,945.589,127.94,128.425,937.902,294.801,-31.933,998.477,295.445,89.661,995.668,228.763,-169.719,727.799,120.863,-97.085,783.09,150.164,-98.119,633.297,273.486,-168.969,497.388,281.05,-46.396,471.85,289.285,-200.402,349.063,231.569,-133.79,385.368,235.899,-140.12,290.495,287.739,-187.805,108.026,253.624,-107.974,111.494,344.332,-146.631,70.713,179.595,-151.327,104.323,134.872,-119.917,55.536,127.258,-166.331,68.475,155.509,-222.026,46.702,90.993,-148.286,63.031,222.05,220.194,726.037,122.201,149.136,784.081,143.278,148.426,629.11,262.257,215.527,496.571,281.488,87.308,473.767,283.572,237.318,340.694,230.471,161.401,378.309,236.795,166.449,285.435,294.818,210.946,100.709,259.2,134.619,115.282,347.255,158.666,65.573,188.225,184.683,99.648,138.896,139.798,55.001,135.493,186.904,62.955,166.242,239.221,45.382,99.056,169.759,61.319,91.597,54.388,1330.012,101.808,55.634,1367.522,91.842,3.54,1332.784,342.526,5.239,973.962,325.339,6.584,1010.654,338.273,54.245,971.02,268.394,-194.125,617.33,266.003,-196.387,657.261,220.429,-198.06,610.364,310.177,-220.172,247.989,310.241,-221.067,288.46,261.209,-219.158,249.491,274.537,234.053,599.893,270.251,235.345,639.461,225.702,238.678,593.479,317.965,249.634,238.181,316.872,255.174,276.957,268.991,252.202,235.278,199.632,22.66,886.765,46.447,21.482,836.132,198.889,-138.567,892.761,148.991,28.585,1039.837,276.649,-115.323,486.162,-130.57,-108.491,406.694,258.953,-526.19,541.517,198.875,-57.612,889.659,271.761,-151.22,109.64,-73.618,-303.863,129.131,425.556,-495.236,140.732,276.943,-114.892,485.964,199.191,-147.115,97.987,198.977,-133.559,308.463,205.262,-357.503,111.543,410.016,-141.043,97.81,199.191,-147.115,97.987,159.286,-158.537,144.62,216.362,-207.137,97.98,244.027,-134.293,139.494,270.657,161.558,486.985,-126.42,114.352,409.085,327.734,-238.918,438.733,199.67,103.614,883.936,279.247,175.264,106.855,-69.379,327.6,104.755,127.124,-173.096,90.897,270.935,161.481,486.975,205.364,179.491,93.73,204.785,175.641,300.149,172.498,-24.295,89.837,409.187,146.62,93.688,205.364,179.491,93.73,165.149,180.092,141.785,204.368,116.835,93.68,253.412,178.695,133.949,144.628,30.2,1386.7,-26.451,29.716,1374.688,144.068,201.697,1387.77,156.637,31.307,1215.624,269.289,-380.803,1311.87,430.362,-396.863,1528.475,474.767,-282.146,1166.386,198.902,-129.548,1382.841,123.109,-389.232,1099.69,205.004,-628.958,1052.792,318.88,-295.236,961.079,269.196,-380.808,1311.733,106.139,-388.295,1052.74,12.153,-391.539,1086.651,108.553,-488.193,1049.874,140.119,-390.171,1146.738,270.505,442.674,1285.47,411.891,476.339,1514.73,50.748,547.33,1405.627,197.016,194.486,1367.235,138.588,438.672,1047.69,228.451,689.453,993.613,-81.478,543.475,1168.016,270.446,442.673,1285.363,118.735,434.836,1008.93,45.36,467.365,1043.289,92.908,354.178,1030.137,158.378,442.495,1086.34,48.284,24.206,1665.73,76.274,24.835,1666.121,47.66,52.197,1665.366,48.684,23.851,1637.735,199.344,-57.956,889.708,199.919,103.275,883.821,276.649,-115.323,486.162,270.657,161.558,486.985,271.761,-151.22,109.64,279.247,175.264,106.855,199.191,-147.115,97.987,205.364,179.491,93.73,198.907,-129.563,1382.83,197.029,194.529,1367.23,269.289,-380.803,1311.87,270.505,442.674,1285.47,106.139,-388.295,1052.74,118.735,434.836,1008.93,201.422,20.603,996.58,7.406,-5.853,1.097,-11.69,2.123,-26.478,-0.968,-1.435,22.353,-43.065,-12.373,-8.133,8.14,-10.32,6.606,-9.565,4.921,-31.551,0.946,-1.405,14.415,-40.133,4.52,6.986,-14.287,2.503,-0.352,-14.287,-2.503,0.352,-13.807,73.609,47.972,84.33,0,0,-2.706,-14.74,110.004,-3.222,-1.023,1.165,-14.569,70.358,53.25,83.189,0,0,3.139,-3.365,90.527,-3.222,1.023,-1.165,-90.048,-3.687,-1.65,-90.011,-1.082,-9.161,18.303,2.13,0.264,18.303,-2.13,-0.264,4.016,-0.37,-0.162,4.016,0.37,0.162,-0.818,0.727,-1.288,-0.818,-0.727,1.288
0.02,121.078,-51.298,1636.091,117.792,92.435,1640.178,253.738,-37.109,1597.66,247.245,97.74,1599.507,195.406,-47.026,1544.669,190.639,98.643,1544.248,72.176,24.502,1657.781,265.443,30.203,1466.817,293.712,30.459,1425.521,310.307,31.967,1180.698,137.826,30.12,1386.209,101.769,30.468,1214.29,338.836,143.042,1334.482,201.601,-130.267,1444.074,226.913,-216.159,1421.819,236.908,-395.22,1330.354,137.759,-382.114,1176.181,108.239,-334.275,1116.239,107.134,-445.641,1108.53,89.686,-388.856,1058.808,199.622,201.249,1430.772,245.343,290.989,1397.57,236.904,457.385,1300.014,150.188,442.246,1139.306,106.843,393.88,1072.379,139.518,498.729,1043.546,104.52,441.21,1015.765,126.945,-78.279,945.593,127.908,128.357,937.96,294.785,-32.005,998.541,295.541,89.631,995.686,228.805,-169.774,727.816,120.815,-97.142,783.182,150.146,-98.204,633.335,273.411,-168.987,497.407,281.022,-46.454,471.871,289.182,-200.483,349.091,231.456,-133.786,385.423,235.369,-139.895,290.901,288.476,-188.142,108.214,253.659,-107.971,111.48,344.27,-146.695,70.7,179.515,-151.285,104.339,134.789,-119.867,55.541,127.281,-166.107,68.268,155.55,-222.041,46.688,90.959,-148.229,63.052,222.055,219.769,725.98,122.19,149.057,784.121,143.298,148.363,629.118,262.232,215.499,496.587,281.534,87.283,473.758,283.614,237.281,340.684,230.436,161.38,378.306,236.429,166.49,285.441,294.843,210.948,100.698,259.134,134.634,115.342,347.255,158.681,65.591,188.197,184.68,99.657,138.945,139.827,54.998,135.536,186.874,62.948,166.273,239.261,45.326,98.888,169.747,61.386,91.63,54.358,1330.025,102.073,55.598,1367.509,91.935,3.507,1332.865,342.554,5.222,973.969,325.391,6.519,1010.651,338.112,54.178,970.979,268.432,-194.22,617.349,265.83,-196.481,656.966,220.45,-198.145,610.388,308.793,-220.83,247.972,310.209,-221.102,288.479,261.268,-219.185,249.451,274.553,234.016,599.925,270.247,235.289,639.479,225.682,238.585,593.541,318.005,249.626,238.223,316.802,255.208,276.958,269.151,252.215,235.361,199.635,22.599,886.801,46.448,21.426,836.176,198.891,-138.628,892.789,149.002,28.519,1039.876,276.564,-115.346,486.177,-130.682,-108.683,406.833,259.054,-526.219,541.546,198.89,-57.657,889.696,272.25,-151.414,109.828,-73.1,-304.229,128.46,426.143,-495.318,141.665,276.33,-114.752,486.133,199.709,-147.135,98.061,199.215,-133.282,308.516,205.204,-357.519,111.922,410.549,-141.619,98.192,199.709,-147.135,98.061,159.788,-158.615,144.665,216.92,-207.145,98.022,244.514,-134.311,139.599,270.549,161.467,486.929,-126.636,115.004,409.137,326.945,-239.047,438.2,199.627,103.189,883.843,279.102,175.298,106.84,-69.124,328.548,104.841,126.065,-172.654,90.72,270.781,161.348,486.954,205.217,179.507,93.726,204.662,175.595,300.144,172.41,-24.287,89.775,409.049,146.695,93.651,205.217,179.507,93.726,164.952,180.123,141.737,204.211,116.851,93.686,253.222,178.711,133.996,144.81,30.143,1386.68,-26.297,29.584,1375.08,144.181,201.639,1387.694,156.407,31.196,1215.575,269.392,-380.863,1311.95,430.506,-396.967,1528.52,474.752,-281.856,1166.537,198.757,-129.749,1383.171,123.199,-389.239,1099.78,205.335,-628.836,1052.643,318.858,-294.909,961.237,269.302,-380.868,1311.814,106.128,-388.304,1052.84,12.206,-391.457,1086.935,108.452,-488.205,1050.004,140.29,-390.176,1146.772,270.603,442.648,1285.61,411.972,476.084,1514.914,50.892,547.368,1405.795,196.945,194.456,1367.211,138.649,438.696,1047.83,228.584,689.452,993.753,-81.371,543.563,1168.184,270.534,442.647,1285.489,118.809,434.883,1009.07,45.424,467.378,1043.44,92.992,354.207,1030.223,158.441,442.5,1086.49,48.551,24.071,1665.87,76.541,24.705,1666.239,47.921,52.062,1665.521,48.927,23.731,1637.875,199.348,-58.017,889.741,199.923,103.215,883.861,276.564,-115.346,486.177,270.549,161.467,486.929,272.25,-151.414,109.828,279.102,175.298,106.84,199.709,-147.135,98.061,205.217,179.507,93.726,198.79,-129.864,1383.14,196.971,194.545,1367.18,269.392,-380.863,1311.95,270.603,442.648,1285.61,106.128,-388.304,1052.84,118.809,434.883,1009.07,201.344,20.532,996.555,7.417,-5.853,1.072,-11.506,2.082,-26.461,-0.865,-1.447,22.528,-43.056,-12.595,-8.191,8.146,-10.365,6.502,-9.549,4.961,-31.604,0.955,-1.418,14.582,-40.202,4.492,6.978,-14.421,2.49,-0.324,-14.421,-2.49,0.324,-13.873,73.561,48.093,84.329,0,0,-2.699,-14.632,110.13,-3.131,-0.977,1.148,-14.677,70.439,53.372,83.23,-0,-0,3.116,-3.374,90.566,-3.131,0.977,-1.148,-89.965,-3.767,-1.499,-90.021,-1.1,-9.145,18.3,2.127,0.265,18.3,-2.127,-0.265,3.878,-0.352,-0.187,3.878,0.352,0.187,-0.77,0.697,-1.298,-0.77,-0.697,1.298
